"source_name","platform_product_name","normalized_name","source_name_en","gender_scope","style_no","brand_name","category_name","attributes"
무신사,NJ2HS02A 남성 몬테라 자켓 BLACK,nj2hs02a 남성 몬테라 자켓 black,M S MONTERA JACKET,M,NJ2HS02A,나이엔,스포츠화,"{""tags"": [""26SS신상품"", ""간절기아우터"", ""경량자켓"", ""바람막이"", ""바람막이자켓"", ""윈드브레이크"", ""의류"", ""자켓""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,BACK SATEEN COTTON JUNGLE FATIGUE JACKET [Swamp Green],back sateen cotton jungle fatigue jacket [swamp green],BACK SATEEN COTTON JUNGLE FATIGUE JACKET [Swamp Green],M,"5013588620",데상트,기타 원피스·스커트,"{""tags"": [""26S/S""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,US Army 5th Model Tropical Jungle Fatigue Jacket,us army 5th model tropical jungle fatigue jacket,US Army 5th Model Tropical Jungle Fatigue Jacket,"M,W",N-OUTER-0007,더콜디스트모먼트,기타 원피스·스커트,"{""tags"": [""밀리터리"", ""사파리"", ""야상"", ""워크웨어"", ""워크자켓"", ""자켓""], ""season"": ""2"", ""season_year"": 2020, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""약간 뻣뻣함""], ""신축성"": [""거의 없음""]}}"
무신사,믹스 패널 집업 져지_제트 블랙,믹스 패널 집업 져지_제트 블랙,Mix Panel Zip-Up Jersey_Jet Black,M,AR36FOT04BK,데어드,하의,"{""tags"": [""간절기아우터"", ""자켓"", ""져지"", ""집업"", ""집업자켓""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림"", ""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""보통""]}}"
무신사,라이트 후디 패딩 자켓_그레이,라이트 후디 패딩 자켓_그레이,LIGHT WEIGHT HOOD PADDING JACKET_GRAY,"M,W",TRFJK52GR,갭,원피스·스커트,"{""tags"": [""경량패딩"", ""숏패딩"", ""아우터"", ""오버핏"", ""헤비아우터"", ""후드"", ""후드집업""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""가을"", ""겨울""], ""두께"": [""두꺼움""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""거의 없음""]}}"
무신사,[DIVEIN X 무민서] VINTAGE CROP HOOD ZIP-UP (BLACK),[divein x 무민서] vintage crop hood zip-up (black),[DIVEIN X MOOMINSEO] VINTAGE CROP HOOD ZIP-UP (BLACK),M,D26F-SH70BK,구아브,신발,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,코튼 RWB 스트라이프 랍스터 저지 스티치 V넥 가디건 - 네이비 / MKC645AY3043415,코튼 rwb 스트라이프 랍스터 저지 스티치 v넥 가디건 - 네이비 / mkc645ay3043415,,M,MKC645AY3043415FW26,데시레드,데님 스커트,"{""tags"": [""무신사부티크""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,빈티지 워시드 밀리터리 자켓_카키,빈티지 워시드 밀리터리 자켓_카키,Vintage Washed Military Jacket_Khaki,"M,W",SR26OUT04KHOS,나이트워크뎁,기타 원피스·스커트,"{""tags"": [""밀리터리"", ""빈티지"", ""사파리자켓"", ""야상"", ""워시드"", ""자켓""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""가을""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""거의 없음""]}}"
무신사,[쿨탠다드] 릴렉스드 베이식 블레이저 [네이비],[쿨탠다드] 릴렉스드 베이식 블레이저 [네이비],COOLTANDARD RELAXED BASIC BLAZER [NAVY],M,MMBJK5Z06-NA,골든베어,로퍼,"{""tags"": [""기능성"", ""기본재킷"", ""정장"", ""쿨아이템"", ""쿨탠다드""], ""season"": ""1"", ""season_year"": 2022, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""여름""], ""두께"": [""얇음""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""있음""]}}"
무신사,WASHED VERN TRACK JACKET (NAVY),washed vern track jacket (navy),WASHED VERN TRACK JACKET (NAVY),M,D26F-JK19NV,구아브,점프수트/오버올,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,크롭 무브 가디건 [레드],크롭 무브 가디건 [레드],Crop Move Cardigan [Red],M,ML315RED,데오스테이트,데님 스커트,"{""tags"": [""24SPRING컬렉션"", ""가디건"", ""간절기아우터"", ""니트"", ""니트컬렉션"", ""데일리"", ""맨투맨"", ""시그니처아이템"", ""유니섹스"", ""크롭""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""거의 없음""]}}"
무신사,라이트 쉘 패디드 자켓,라이트 쉘 패디드 자켓,라이트 쉘 패디드 자켓,"M,W",DC26FG003,겐조,장갑,"{""tags"": [], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,T.L HEAVY WAFFLE HALF ZIP-UP - CHARCOAL,t.l heavy waffle half zip-up - charcoal,T.L HEAVY WAFFLE HALF ZIP-UP - CHARCOAL,"M,W",NMWF62LS05CHA,더히어,헤어 액세서리,"{""tags"": [""긴팔"", ""롱슬리브"", ""아노락"", ""와플"", ""플리스"", ""플리스아노락"", ""후리스""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,도브 울 블루종 자켓 [BLACK],도브 울 블루종 자켓 [black],DOVE WOOL BLOUSON JACKET [BLACK],M,DFJK5392BK,골라,기타,"{""tags"": [""WOOLCAMPAIGNJACKET"", ""남자자켓"", ""미니멀"", ""블루종"", ""울/모직"", ""울블루종"", ""울자켓"", ""탈패션PICK"", ""트러커자켓""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,후드 집업 - 그레이:블랙 / KC9317,후드 집업 - 그레이:블랙 / kc9317,HOODED ZIPUP        GRETWO/BLACK,"M,W",KC9317,고저,신발,"{""tags"": [""SMU"", ""무배당발"", ""무신사단독"", ""아디다스후드집업"", ""후드"", ""후드집업"", ""후드집업추천"", ""후디""], ""season"": ""1"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,Oversized Zip Up Hoodie Brown,oversized zip up hoodie brown,Oversized Zip Up Hoodie Brown,M,RS026363,꼬모니노즈,신발,"{""tags"": [""26F/W1차딜리버리""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,[MUT lab] 아카이브 집업 후디 네이비,[mut lab] 아카이브 집업 후디 네이비,[MUT lab] 아카이브 집업 후디 네이비,"M,W",DC26FC003NV,겐조,신발,"{""tags"": [""X멋랩"", ""후드집업""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,풀 집 핑거 홀 스웨트 셔츠 [블랙],풀 집 핑거 홀 스웨트 셔츠 [블랙],Full Zip Finger Hole Sweat Shirts [Black],"M,W","2025W17",더블유엠씨,하의,"{""tags"": [""25가을컬렉션"", ""스웨트셔츠"", ""집업"", ""트랙자켓"", ""트레이닝자켓"", ""풀집"", ""핑거홀""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {}}"
무신사,[패션플래닛 X 알리스] 레이어드 헨리넥 크롭 니트 티_3COLOR,[패션플래닛 x 알리스] 레이어드 헨리넥 크롭 니트 티_3color,[FASHION PLANET X ALYSS] LAYERED HENLEYNECK CROP KNIT T-SHIRT_3COLOR,M,ALSTS6363,고하더,후드,"{""tags"": [""긴소매티셔츠"", ""긴팔티"", ""레이어드"", ""롱슬리브"", ""롱슬리브티"", ""롱슬리브티셔츠"", ""패션플래닛X알리스""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러"", ""루즈""], ""계절"": [""봄"", ""가을""], ""두께"": [""약간 얇음""], ""비침"": [""약간 있음""], ""촉감"": [""부드러움""], ""신축성"": [""약간 있음""]}}"
무신사,롤업 슬리브 크롭 반팔 티셔츠 블랙,롤업 슬리브 크롭 반팔 티셔츠 블랙,Roll-Up Sleeve Crop Short-Sleeve T Shirt Black,M,UTS02,게스,기타 상의,"{""tags"": [""롤업티"", ""머슬핏"", ""반소매"", ""반팔티"", ""여름반팔"", ""크롭반팔"", ""크롭티""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름"", ""가을"", ""겨울""], ""두께"": [""약간 얇음""], ""비침"": [""없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,남성 엘보 패치 가디건 - 다크 그린 멜란지 / SI1GP0003S18064695F,남성 엘보 패치 가디건 - 다크 그린 멜란지 / si1gp0003s18064695f,ELBOW PATCH CARDIGAN,M,SI1GP0003S18064695FFW22,데이,데님 스커트,"{""tags"": [""OTB"", ""가디건"", ""무신사부티크"", ""베스트템"", ""엘보"", ""컨템포러리"", ""패치"", ""하이패션""], ""season"": ""2"", ""season_year"": 2022, ""source_attributes"": {}}"
무신사,NBNAG31853 / UNI 모닝레이브 워시드 후디드 자켓 (CHARCOAL),nbnag31853 / uni 모닝레이브 워시드 후디드 자켓 (charcoal),NBNAG31853 / UNI 모닝레이브 워시드 후디드 자켓 (CHARCOAL),M,NBNAG31853_60,누누씨,부츠/워커,"{""tags"": [""간절기"", ""간절기아우터"", ""데일리"", ""바람막이"", ""아우터"", ""웜업자켓"", ""캐주얼""], ""season"": ""0"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,[시티 레저] 라이트웨이트 스티치 윈드브레이커 재킷 [그레이],[시티 레저] 라이트웨이트 스티치 윈드브레이커 재킷 [그레이],CITY LEISURE LIGHTWEIGHT STITCH WINDBREAKER JACKET [GREY],M,MMEJJ3Z03-GR,골든베어,스포츠화,"{""tags"": [""경량바람막이"", ""러닝"", ""바람막이"", ""시티레저"", ""시티레저컬렉션"", ""윈드브레이커""], ""season"": ""1"", ""season_year"": 2025, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""여름""], ""두께"": [""얇음""], ""비침"": [""보통""], ""촉감"": [""보통""], ""신축성"": [""없음""]}}"
무신사,[쿨탠다드] 릴렉스 핏 크루 넥 티셔츠 [블랙],[쿨탠다드] 릴렉스 핏 크루 넥 티셔츠 [블랙],COOLTANDARD RELAX FIT CREW NECK T-SHIRT [BLACK],M,MMJTS6Z19-BK,골든베어,기타 상의,"{""tags"": [""기능성"", ""라운드넥"", ""무지티"", ""무진장×쿨탠다드"", ""반팔"", ""쿨아이템"", ""쿨탠다드"", ""휴가룩""], ""season"": ""1"", ""season_year"": null, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""여름""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""보통""], ""신축성"": [""보통""]}}"
무신사,와플 반팔 저지 - 블랙 / KW7467,와플 반팔 저지 - 블랙 / kw7467,WAFFLE JERSEY BLACK,"M,W",KW7467,고저,기타 상의,"{""tags"": [""무배당발"", ""무신사단독"", ""무신사에디션"", ""반소매티셔츠"", ""반팔저지"", ""반팔티"", ""아디다스와플"", ""와플"", ""와플컬렉션"", ""티셔츠추천""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,슬레이트 풀오버_LD0375900,슬레이트 풀오버_ld0375900,슬레이트 풀오버_LD0375900,M,S263001HTW81_BLK,구름킴,아우터,"{""tags"": [""긴팔"", ""긴팔티"", ""긴팔티셔츠"", ""남자티셔츠"", ""데일리"", ""티셔츠"", ""풀오버""], ""season"": ""0"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,ARMOR GOAT G&P HENRYNECK LONG SLEEVE(G&P BROWN),armor goat g&p henryneck long sleeve(g&p brown),ARMOR GOAT G&P HENRYNECK LONG SLEEVE #2,M,SD26FW5547,구보,상의,"{""tags"": [""긴소매티셔츠"", ""긴팔티"", ""긴팔티셔츠"", ""롱슬리브"", ""헨리넥""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,COLLAR KNIT SHIRT (WHITE MELANGE),collar knit shirt (white melange),COLLAR KNIT SHIRT (WHITE MELANGE),M,D26F-KN02WM,구아브,후드,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,CUT OFF SLUB LONG SLEEVE (CHARCOAL),cut off slub long sleeve (charcoal),CUT OFF SLUB LONG SLEEVE (CHARCOAL),M,D26F-SH23CH,구아브,상의,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,MUSE STRIPE POLO KNIT [MELANGE GRAY],muse stripe polo knit [melange gray],MUSE STRIPE POLO KNIT [MELANGE GRAY],M,BR26KN47MG,그라미치,트레이닝 재킷,"{""tags"": [""26FW컬렉션"", ""긴팔니트"", ""니트"", ""데일리니트"", ""뮤즈스트라이프폴로니트"", ""스트라이프니트"", ""폴로니트""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,워셔블 에센셜 하프 집업 니트 8color,워셔블 에센셜 하프 집업 니트 8color,워셔블 에센셜 하프 집업 니트 8color,"M,W",TMKT132630,고다신,후드,"{""tags"": [""가을니트"", ""겨울니트"", ""긴팔니트"", ""니트"", ""니트웨어"", ""데일리니트"", ""스웨터""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,[MUT lab] 아카이브 블랭크 스웨트 셔츠 멜란지 그레이,[mut lab] 아카이브 블랭크 스웨트 셔츠 멜란지 그레이,[MUT lab] 아카이브 블랭크 스웨트 셔츠 멜란지 그레이,"M,W",DC26FC001MG,겐조,니트/스웨터,"{""tags"": [""X멋랩""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,릴렉스드 린넨 라이크 반소매 셔츠 [레몬],릴렉스드 린넨 라이크 반소매 셔츠 [레몬],RELAXED LINEN LIKE SHORT SLEEVE SHIRT [LEMON],M,MMCSS6Z05-LN,골든베어,데님 재킷,"{""tags"": [""린넨라이크"", ""반소매"", ""반팔"", ""반팔셔츠"", ""여름셔츠"", ""카라"", ""카라셔츠"", ""칼라셔츠"", ""휴가룩""], ""season"": ""1"", ""season_year"": 2024, ""source_attributes"": {""핏"": [""루즈""], ""계절"": [""봄"", ""여름""], ""두께"": [""약간 얇음""], ""비침"": [""거의 없음""], ""촉감"": [""보통""], ""신축성"": [""없음""]}}"
무신사,[DIVEIN X 무민서] GRAPHIC VINTAGE CROP HOOD (BLUE),[divein x 무민서] graphic vintage crop hood (blue),[DIVEIN X MOOMINSEO] GRAPHIC VINTAGE CROP HOOD (BLUE),M,D26F-SH16BL,구아브,블루종/MA-1,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,[패션플래닛 X 알리스] 더블립 레이어드 롱슬리브 티_3COLOR,[패션플래닛 x 알리스] 더블립 레이어드 롱슬리브 티_3color,[FASHION PLANET X ALYSS] DOUBLE RIB LAYERED LONG SLEEVE T-SHIRT_3COLOR,M,ALSTS6363,고하더,상의,"{""tags"": [""긴팔"", ""긴팔티셔츠"", ""레이어드"", ""롱슬리브"", ""롱슬리브티"", ""티셔츠"", ""패션플래닛X알리스""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""레귤러"", ""루즈""], ""계절"": [""봄"", ""가을""], ""두께"": [""약간 얇음""], ""비침"": [""거의 없음""], ""촉감"": [""부드러움""], ""신축성"": [""약간 있음"", ""있음""]}}"
무신사,팔레트 슬럽 롱슬리브(9col),팔레트 슬럽 롱슬리브(9col),,M,LE8SIN01,그라프트맨,상의,"{""tags"": [""긴소매티셔츠"", ""긴팔티"", ""긴팔티셔츠"", ""레이어드"", ""롱슬리브"", ""롱슬리브티""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""슬림""], ""계절"": [""봄"", ""여름"", ""가을""], ""두께"": [""약간 얇음""], ""비침"": [""없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,RAW SLUB LONG SLEEVE [DARK GRAY],raw slub long sleeve [dark gray],RAW SLUB LONG SLEEVE [DARK GRAY],M,BR26TS21DG,그라미치,상의,"{""tags"": [""26FW컬렉션"", ""긴소매티셔츠"", ""로우슬럽롱슬리브"", ""롱슬리브"", ""롱슬리브티셔츠"", ""슬럽티"", ""슬럽티셔츠""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""약간 있음""]}}"
무신사,Seastar 링거 반팔 티셔츠,seastar 링거 반팔 티셔츠,Seastar 링거 반팔 티셔츠,"M,W",VIVALAVIDA,공공육이,기타 상의,"{""tags"": [""링거티"", ""반팔"", ""반팔티"", ""반팔티셔츠"", ""여름티셔츠"", ""오버핏반팔"", ""티셔츠""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""핏"": [""오버 사이즈""], ""계절"": [""여름""], ""두께"": [""보통""], ""비침"": [""거의 없음""], ""촉감"": [""약간 부드러움""], ""신축성"": [""보통""]}}"
무신사,ARMOR GOAT HENRYNECK LONGSLEEVE(MELANGE GREY),armor goat henryneck longsleeve(melange grey),ARMOR GOAT HENRYNECK LONGSLEEVE #1,M,SD25SS4301,구보,상의,"{""tags"": [""긴팔티셔츠"", ""남자티셔츠"", ""롱슬리브티"", ""티셔츠"", ""헨리넥""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,Softcore 크롭 머슬핏 숏슬리브 2컬러,softcore 크롭 머슬핏 숏슬리브 2컬러,,M,"2026SS",고코리,바람막이,"{""tags"": [""26SS"", ""26SS신상품"", ""반소매""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,릴렉스 핏 실키 셔츠 [블랙],릴렉스 핏 실키 셔츠 [블랙],RELAX FIT SILKY SHIRT [BLACK],M,MM0SLAZ02-BK,골든베어,데님 재킷,"{""tags"": [""긴팔셔츠"", ""남성정장"", ""드레스셔츠"", ""루즈핏"", ""셔츠"", ""셔츠컬렉션""], ""season"": ""0"", ""season_year"": null, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""가을""], ""두께"": [""얇음""], ""비침"": [""보통""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,WASHED STANDARD COTTON SHIRTS (BLUE),washed standard cotton shirts (blue),WASHED STANDARD COTTON SHIRTS (BLUE),M,D26F-SH12BL,구아브,데님 재킷,"{""tags"": [], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,커스텀핏 옥스포드 셔츠 - 화이트,커스텀핏 옥스포드 셔츠 - 화이트,CUBDPPCS-LONG SLEEVE-SPORT SHIRT OXFORD,M,MNPOWOV16820444-100,그란데라인,데님 재킷,"{""tags"": [""SHIRT"", ""SHIRTS"", ""옥스포드"", ""옥스포드셔츠"", ""올드머니"", ""폴로셔츠"", ""폴로옥스포드셔츠""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,베타 자켓 남성 - BLACK / AJQSM09816,베타 자켓 남성 - black / ajqsm09816,BETA JACKET M - BLACK / AJQSM09816,M,AJQSM09816BLK,나인밧,부츠/워커,"{""tags"": [""고어텍스바람막이"", ""바람막이"", ""방수바람막이"", ""방수자켓"", ""아크테릭스고어텍스"", ""아크테릭스바람막이"", ""아크테릭스베타"", ""아크테릭스베타자켓"", ""아크테릭스하드쉘"", ""하드쉘바람막이""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
